pair_idx,imageA_name,imageB_name,annotation_idx,pt1_img,pt1_x,pt1_y,pt2_img,pt2_x,pt2_y,label,temperature
167,Moon_1_1693274731376985088.png,Moon_7_1693385255143570688.png,0,1,557,356,1,745,617,1,0.2642
167,Moon_1_1693274731376985088.png,Moon_7_1693385255143570688.png,1,0,873,338,1,603,827,0,0.2642
167,Moon_1_1693274731376985088.png,Moon_7_1693385255143570688.png,2,0,790,205,0,132,585,1,0.2642
168,Moon_1_1693274760261200384.png,Moon_9_1692601916291516928.png,0,1,653,672,1,470,873,0,0.3116
168,Moon_1_1693274760261200384.png,Moon_9_1692601916291516928.png,1,0,795,393,1,512,237,-1,0.3116
168,Moon_1_1693274760261200384.png,Moon_9_1692601916291516928.png,2,0,909,521,1,827,690,0,0.3116
169,Moon_7_1693385214532670976.png,Moon_9_1692601902935630592.png,0,0,635,827,0,246,288,-1,0.0476
169,Moon_7_1693385214532670976.png,Moon_9_1692601902935630592.png,1,1,603,434,1,306,630,-1,0.0476
169,Moon_7_1693385214532670976.png,Moon_9_1692601902935630592.png,2,1,909,585,0,530,370,1,0.0476
170,Moon_5_1693360250434547712.png,Moon_9_1692601883002842624.png,0,0,525,553,1,749,845,0,0.3951
170,Moon_5_1693360250434547712.png,Moon_9_1692601883002842624.png,1,0,813,237,1,521,598,1,0.3951
170,Moon_5_1693360250434547712.png,Moon_9_1692601883002842624.png,2,0,525,301,0,379,210,-1,0.3951
171,Moon_8_1693502055756790272.png,Moon_9_1692601856334395392.png,0,0,658,594,1,388,214,-1,0.5267
171,Moon_8_1693502055756790272.png,Moon_9_1692601856334395392.png,1,0,653,356,1,617,361,0,0.5267
171,Moon_8_1693502055756790272.png,Moon_9_1692601856334395392.png,2,1,484,859,0,301,630,0,0.5267
172,Moon_8_1693502022351961088.png,Moon_8_1693502117984150272.png,0,1,352,242,1,626,324,1,0.4515
172,Moon_8_1693502022351961088.png,Moon_8_1693502117984150272.png,1,0,173,608,1,274,717,0,0.4515
172,Moon_8_1693502022351961088.png,Moon_8_1693502117984150272.png,2,1,594,777,1,338,406,0,0.4515
173,Moon_2_1693278813177645568.png,Moon_9_1692602027088854528.png,0,1,438,795,1,854,310,-1,0.1177
173,Moon_2_1693278813177645568.png,Moon_9_1692602027088854528.png,1,0,260,274,1,749,685,1,0.1177
173,Moon_2_1693278813177645568.png,Moon_9_1692602027088854528.png,2,0,192,681,0,845,256,-1,0.1177
174,Moon_2_1693278956220726272.png,Moon_3_1693290373588713472.png,0,1,224,155,1,356,420,1,0.1482
174,Moon_2_1693278956220726272.png,Moon_3_1693290373588713472.png,1,1,790,187,0,617,475,1,0.1482
174,Moon_2_1693278956220726272.png,Moon_3_1693290373588713472.png,2,1,557,676,1,576,251,0,0.1482
175,Moon_6_1693382819803797248.png,Moon_6_1693382826412476672.png,0,1,608,379,0,512,297,-1,0.0379
175,Moon_6_1693382819803797248.png,Moon_6_1693382826412476672.png,1,1,160,256,1,562,918,0,0.0379
175,Moon_6_1693382819803797248.png,Moon_6_1693382826412476672.png,2,0,214,402,0,832,827,0,0.0379
176,Moon_1_1693274784634059008.png,Moon_4_1693297696554102016.png,0,0,566,612,0,201,438,-1,0.1424
176,Moon_1_1693274784634059008.png,Moon_4_1693297696554102016.png,1,0,429,310,1,548,118,-1,0.1424
176,Moon_1_1693274784634059008.png,Moon_4_1693297696554102016.png,2,0,566,182,1,438,585,1,0.1424
177,Moon_7_1693385303987595008.png,Moon_9_1692601818593649152.png,0,1,681,233,0,128,114,-1,0.2571
177,Moon_7_1693385303987595008.png,Moon_9_1692601818593649152.png,1,1,635,493,0,370,164,-1,0.2571
177,Moon_7_1693385303987595008.png,Moon_9_1692601818593649152.png,2,1,918,160,0,178,722,1,0.2571
178,Moon_5_1693360210520808704.png,Moon_5_1693360270318894080.png,0,0,388,114,1,338,155,0,0.1175
178,Moon_5_1693360210520808704.png,Moon_5_1693360270318894080.png,1,1,886,740,0,155,265,-1,0.1175
178,Moon_5_1693360210520808704.png,Moon_5_1693360270318894080.png,2,0,836,626,0,841,242,-1,0.1175
179,Moon_4_1693297692127993088.png,Moon_8_1693502120309017344.png,0,1,297,388,0,873,626,0,0.3250
179,Moon_4_1693297692127993088.png,Moon_8_1693502120309017344.png,1,0,900,891,1,731,114,-1,0.3250
179,Moon_4_1693297692127993088.png,Moon_8_1693502120309017344.png,2,0,758,850,0,644,443,0,0.3250
180,Moon_5_1693360354262237184.png,Moon_7_1693385272857508096.png,0,0,100,557,0,402,795,1,0.3605
180,Moon_5_1693360354262237184.png,Moon_7_1693385272857508096.png,1,0,310,516,0,731,219,-1,0.3605
180,Moon_5_1693360354262237184.png,Moon_7_1693385272857508096.png,2,0,118,356,1,228,850,1,0.3605
181,Moon_4_1693297650111828224.png,Moon_8_1693502100207653632.png,0,0,694,420,1,749,329,0,0.1791
181,Moon_4_1693297650111828224.png,Moon_8_1693502100207653632.png,1,1,169,228,0,612,562,1,0.1791
181,Moon_4_1693297650111828224.png,Moon_8_1693502100207653632.png,2,0,137,763,0,768,832,0,0.1791
182,Moon_3_1693290366838534912.png,Moon_8_1693502155864948736.png,0,1,891,393,1,635,260,-1,0.1654
182,Moon_3_1693290366838534912.png,Moon_8_1693502155864948736.png,1,1,297,274,1,896,694,1,0.1654
182,Moon_3_1693290366838534912.png,Moon_8_1693502155864948736.png,2,0,155,877,0,722,324,0,0.1654
183,Moon_5_1693360261468237056.png,Moon_6_1693382837479643136.png,0,1,713,854,0,818,214,-1,0.3222
183,Moon_5_1693360261468237056.png,Moon_6_1693382837479643136.png,1,0,498,187,1,288,260,0,0.3222
183,Moon_5_1693360261468237056.png,Moon_6_1693382837479643136.png,2,0,164,425,0,722,763,0,0.3222
184,Moon_1_1693274773489495040.png,Moon_5_1693360274793772544.png,0,0,288,160,1,580,484,1,0.1922
184,Moon_1_1693274773489495040.png,Moon_5_1693360274793772544.png,1,0,356,356,0,886,274,-1,0.1922
184,Moon_1_1693274773489495040.png,Moon_5_1693360274793772544.png,2,1,233,781,1,676,182,-1,0.1922
185,Moon_4_1693297610332275712.png,Moon_5_1693360254909697536.png,0,0,918,347,1,836,690,-1,0.0374
185,Moon_4_1693297610332275712.png,Moon_5_1693360254909697536.png,1,1,507,521,1,726,265,-1,0.0374
185,Moon_4_1693297610332275712.png,Moon_5_1693360254909697536.png,2,1,736,845,0,329,224,-1,0.0374
186,Moon_2_1693278872762300928.png,Moon_4_1693297672237536256.png,0,1,173,155,0,132,374,1,0.6373
186,Moon_2_1693278872762300928.png,Moon_4_1693297672237536256.png,1,1,324,900,1,832,676,0,0.6373
186,Moon_2_1693278872762300928.png,Moon_4_1693297672237536256.png,2,1,260,452,0,758,118,-1,0.6373
187,Moon_6_1693382782118190848.png,Moon_7_1693385281824638720.png,0,0,196,306,1,219,813,0,0.2032
187,Moon_6_1693382782118190848.png,Moon_7_1693385281824638720.png,1,0,795,722,1,452,278,-1,0.2032
187,Moon_6_1693382782118190848.png,Moon_7_1693385281824638720.png,2,1,626,420,0,246,658,0,0.2032
188,Moon_3_1693290378005506304.png,Moon_9_1692601867415922688.png,0,0,873,772,1,246,269,-1,0.0435
188,Moon_3_1693290378005506304.png,Moon_9_1692601867415922688.png,1,1,676,594,1,690,265,-1,0.0435
188,Moon_3_1693290378005506304.png,Moon_9_1692601867415922688.png,2,1,886,704,1,845,256,-1,0.0435
189,Moon_4_1693297579388073216.png,Moon_9_1692601871836621312.png,0,1,800,521,1,658,237,-1,0.0610
189,Moon_4_1693297579388073216.png,Moon_9_1692601871836621312.png,1,1,580,886,1,452,338,-1,0.0610
189,Moon_4_1693297579388073216.png,Moon_9_1692601871836621312.png,2,1,909,201,0,704,237,-1,0.0610
190,Moon_3_1693290346829883904.png,Moon_9_1692601949549905920.png,0,1,781,822,1,173,256,-1,0.3684
190,Moon_3_1693290346829883904.png,Moon_9_1692601949549905920.png,1,0,795,845,0,854,553,0,0.3684
190,Moon_3_1693290346829883904.png,Moon_9_1692601949549905920.png,2,0,548,100,0,740,365,1,0.3684
191,Moon_1_1693274751394245376.png,Moon_8_1693502017943554816.png,0,1,292,201,0,420,704,1,0.2705
191,Moon_1_1693274751394245376.png,Moon_8_1693502017943554816.png,1,1,754,713,0,777,914,-1,0.2705
191,Moon_1_1693274751394245376.png,Moon_8_1693502017943554816.png,2,0,196,832,1,644,841,0,0.2705
192,Moon_2_1693278824203053824.png,Moon_8_1693502113567319808.png,0,1,278,781,1,411,347,0,0.1073
192,Moon_2_1693278824203053824.png,Moon_8_1693502113567319808.png,1,0,763,672,1,178,256,-1,0.1073
192,Moon_2_1693278824203053824.png,Moon_8_1693502113567319808.png,2,0,763,141,0,269,882,1,0.1073
193,Moon_2_1693278863920210944.png,Moon_6_1693382751198419712.png,0,0,292,822,0,269,242,-1,0.1301
193,Moon_2_1693278863920210944.png,Moon_6_1693382751198419712.png,1,0,452,388,1,672,246,-1,0.1301
193,Moon_2_1693278863920210944.png,Moon_6_1693382751198419712.png,2,1,896,832,1,900,274,-1,0.1301
194,Moon_4_1693297590431607808.png,Moon_4_1693297652328715776.png,0,1,274,909,0,886,292,-1,0.1475
194,Moon_4_1693297590431607808.png,Moon_4_1693297652328715776.png,1,1,653,374,1,539,658,0,0.1475
194,Moon_4_1693297590431607808.png,Moon_4_1693297652328715776.png,2,0,173,338,0,557,576,1,0.1475
195,Moon_7_1693385312971661824.png,Moon_9_1692601914082949376.png,0,0,397,146,1,457,242,1,0.1451
195,Moon_7_1693385312971661824.png,Moon_9_1692601914082949376.png,1,1,228,566,0,736,274,-1,0.1451
195,Moon_7_1693385312971661824.png,Moon_9_1692601914082949376.png,2,1,640,173,1,777,521,1,0.1451
196,Moon_1_1693274740252269824.png,Moon_9_1692601998293145344.png,0,1,137,603,0,900,320,-1,0.4034
196,Moon_1_1693274740252269824.png,Moon_9_1692601998293145344.png,1,1,795,256,0,320,114,0,0.4034
196,Moon_1_1693274740252269824.png,Moon_9_1692601998293145344.png,2,0,192,466,0,850,781,-1,0.4034
197,Moon_7_1693385363976421888.png,Moon_9_1692602029289835776.png,0,1,205,438,0,310,288,-1,0.0419
197,Moon_7_1693385363976421888.png,Moon_9_1692602029289835776.png,1,1,795,777,0,864,233,-1,0.0419
197,Moon_7_1693385363976421888.png,Moon_9_1692602029289835776.png,2,0,160,649,1,786,324,-1,0.0419
198,Moon_1_1693274780158891520.png,Moon_7_1693385277399488000.png,0,0,219,420,0,278,896,1,0.1336
198,Moon_1_1693274780158891520.png,Moon_7_1693385277399488000.png,1,1,576,608,1,576,324,-1,0.1336
198,Moon_1_1693274780158891520.png,Moon_7_1693385277399488000.png,2,0,685,379,1,918,269,-1,0.1336
199,Moon_2_1693278879404323072.png,Moon_5_1693360296857159680.png,0,1,347,530,1,105,713,-1,0.1366
199,Moon_2_1693278879404323072.png,Moon_5_1693360296857159680.png,1,1,530,868,1,530,301,-1,0.1366
199,Moon_2_1693278879404323072.png,Moon_5_1693360296857159680.png,2,0,576,722,1,173,201,-1,0.1366
200,Moon_6_1693382790951801600.png,Moon_7_1693385386202261504.png,0,1,644,800,1,402,708,-1,0.2133
200,Moon_6_1693382790951801600.png,Moon_7_1693385386202261504.png,1,0,813,630,0,192,251,-1,0.2133
200,Moon_6_1693382790951801600.png,Moon_7_1693385386202261504.png,2,1,731,123,1,813,269,1,0.2133
201,Moon_6_1693382760017415680.png,Moon_8_1693502077939442432.png,0,1,502,338,1,379,182,-1,0.2038
201,Moon_6_1693382760017415680.png,Moon_8_1693502077939442432.png,1,1,832,132,1,621,617,1,0.2038
201,Moon_6_1693382760017415680.png,Moon_8_1693502077939442432.png,2,1,420,612,1,160,740,0,0.2038
202,Moon_2_1693278916728960256.png,Moon_4_1693297661170524672.png,0,1,571,576,0,594,141,-1,0.0728
202,Moon_2_1693278916728960256.png,Moon_4_1693297661170524672.png,1,1,676,329,0,242,324,-1,0.0728
202,Moon_2_1693278916728960256.png,Moon_4_1693297661170524672.png,2,0,155,493,1,493,297,-1,0.0728
203,Moon_6_1693382784326604800.png,Moon_9_1692601945023603712.png,0,0,365,521,0,128,164,-1,0.2092
203,Moon_6_1693382784326604800.png,Moon_9_1692601945023603712.png,1,1,649,470,1,420,246,-1,0.2092
203,Moon_6_1693382784326604800.png,Moon_9_1692601945023603712.png,2,0,781,397,0,370,292,-1,0.2092
204,Moon_3_1693290451496259072.png,Moon_5_1693360268135352576.png,0,0,333,164,0,598,315,1,0.1992
204,Moon_3_1693290451496259072.png,Moon_5_1693360268135352576.png,1,0,484,772,0,516,178,-1,0.1992
204,Moon_3_1693290451496259072.png,Moon_5_1693360268135352576.png,2,1,676,493,0,873,365,-1,0.1992
205,Moon_6_1693382795377090560.png,Moon_7_1693385315179973888.png,0,1,502,182,0,425,617,1,0.2390
205,Moon_6_1693382795377090560.png,Moon_7_1693385315179973888.png,1,1,781,278,1,283,192,0,0.2390
205,Moon_6_1693382795377090560.png,Moon_7_1693385315179973888.png,2,1,800,758,1,114,306,0,0.2390
206,Moon_2_1693278841889997824.png,Moon_4_1693297698762424320.png,0,0,224,388,1,896,448,0,0.2421
206,Moon_2_1693278841889997824.png,Moon_4_1693297698762424320.png,1,1,388,192,0,832,868,1,0.2421
206,Moon_2_1693278841889997824.png,Moon_4_1693297698762424320.png,2,1,681,699,0,640,128,-1,0.2421
207,Moon_7_1693385239584565760.png,Moon_8_1693502151443502080.png,0,1,489,690,0,169,297,-1,0.0524
207,Moon_7_1693385239584565760.png,Moon_8_1693502151443502080.png,1,0,621,347,1,457,288,-1,0.0524
207,Moon_7_1693385239584565760.png,Moon_8_1693502151443502080.png,2,0,196,813,1,630,233,-1,0.0524
208,Moon_3_1693290415903753728.png,Moon_6_1693382864013721856.png,0,1,809,813,0,896,342,0,0.1901
208,Moon_3_1693290415903753728.png,Moon_6_1693382864013721856.png,1,1,498,790,1,864,384,-1,0.1901
208,Moon_3_1693290415903753728.png,Moon_6_1693382864013721856.png,2,1,411,676,0,278,265,-1,0.1901
209,Moon_5_1693360345433967616.png,Moon_7_1693385306320910848.png,0,1,653,822,1,489,589,1,0.3340
209,Moon_5_1693360345433967616.png,Moon_7_1693385306320910848.png,1,1,827,374,0,388,288,1,0.3340
209,Moon_5_1693360345433967616.png,Moon_7_1693385306320910848.png,2,1,182,589,1,164,850,0,0.3340
210,Moon_4_1693297608115564800.png,Moon_7_1693385230717644544.png,0,0,539,909,0,672,470,0,0.4294
210,Moon_4_1693297608115564800.png,Moon_7_1693385230717644544.png,1,0,411,736,0,589,640,0,0.4294
210,Moon_4_1693297608115564800.png,Moon_7_1693385230717644544.png,2,1,909,265,1,658,598,1,0.4294
211,Moon_6_1693382806428667904.png,Moon_9_1692601980598965760.png,0,1,594,278,0,571,525,1,0.2309
211,Moon_6_1693382806428667904.png,Moon_9_1692601980598965760.png,1,0,448,905,0,864,612,0,0.2309
211,Moon_6_1693382806428667904.png,Moon_9_1692601980598965760.png,2,0,201,873,0,914,370,0,0.2309
212,Moon_3_1693290380222241280.png,Moon_6_1693382844106880000.png,0,0,694,621,0,178,411,-1,0.3454
212,Moon_3_1693290380222241280.png,Moon_6_1693382844106880000.png,1,1,717,205,0,187,699,1,0.3454
212,Moon_3_1693290380222241280.png,Moon_6_1693382844106880000.png,2,0,681,813,1,827,612,0,0.3454
213,Moon_2_1693278830861715456.png,Moon_7_1693385328468584704.png,0,1,699,402,0,365,580,1,0.2594
213,Moon_2_1693278830861715456.png,Moon_7_1693385328468584704.png,1,0,873,534,1,132,333,0,0.2594
213,Moon_2_1693278830861715456.png,Moon_7_1693385328468584704.png,2,1,292,388,0,886,379,0,0.2594
214,Moon_4_1693297709835020032.png,Moon_7_1693385383997111296.png,0,0,434,365,1,292,288,-1,0.1097
214,Moon_4_1693297709835020032.png,Moon_7_1693385383997111296.png,1,0,667,397,1,818,256,-1,0.1097
214,Moon_4_1693297709835020032.png,Moon_7_1693385383997111296.png,2,0,909,109,1,448,461,1,0.1097
215,Moon_4_1693297601473655040.png,Moon_7_1693385290678779392.png,0,0,274,630,1,918,384,1,0.2702
215,Moon_4_1693297601473655040.png,Moon_7_1693385290678779392.png,1,1,658,704,1,777,333,0,0.2702
215,Moon_4_1693297601473655040.png,Moon_7_1693385290678779392.png,2,0,772,438,0,155,246,-1,0.2702
216,Moon_2_1693278795585098496.png,Moon_7_1693385350694037760.png,0,1,726,598,0,516,283,-1,0.1507
216,Moon_2_1693278795585098496.png,Moon_7_1693385350694037760.png,1,1,100,717,0,278,292,-1,0.1507
216,Moon_2_1693278795585098496.png,Moon_7_1693385350694037760.png,2,1,324,909,1,301,562,0,0.1507
217,Moon_5_1693360327783244288.png,Moon_9_1692601820815068416.png,0,0,150,310,1,841,822,1,0.2338
217,Moon_5_1693360327783244288.png,Moon_9_1692601820815068416.png,1,1,603,379,0,635,228,-1,0.2338
217,Moon_5_1693360327783244288.png,Moon_9_1692601820815068416.png,2,0,452,845,1,123,649,0,0.2338
218,Moon_3_1693290424741652480.png,Moon_9_1692601887418524416.png,0,1,621,694,1,676,228,-1,0.0408
218,Moon_3_1693290424741652480.png,Moon_9_1692601887418524416.png,1,0,548,667,1,310,251,-1,0.0408
218,Moon_3_1693290424741652480.png,Moon_9_1692601887418524416.png,2,0,736,612,1,882,182,-1,0.0408
219,Moon_5_1693360336608400896.png,Moon_9_1692601898504385536.png,0,0,512,832,0,237,402,-1,0.1630
219,Moon_5_1693360336608400896.png,Moon_9_1692601898504385536.png,1,0,306,877,1,850,219,-1,0.1630
219,Moon_5_1693360336608400896.png,Moon_9_1692601898504385536.png,2,1,809,726,1,461,493,0,0.1630
220,Moon_1_1693274819960479744.png,Moon_4_1693297621382700288.png,0,0,146,397,0,416,246,-1,0.2170
220,Moon_1_1693274819960479744.png,Moon_4_1693297621382700288.png,1,0,594,251,1,150,905,1,0.2170
220,Moon_1_1693274819960479744.png,Moon_4_1693297621382700288.png,2,1,438,813,1,237,461,0,0.2170
221,Moon_1_1693274775681188096.png,Moon_3_1693290400340106496.png,0,1,571,210,1,649,553,1,0.2488
221,Moon_1_1693274775681188096.png,Moon_3_1693290400340106496.png,1,1,918,768,1,539,397,0,0.2488
221,Moon_1_1693274775681188096.png,Moon_3_1693290400340106496.png,2,0,640,461,0,260,205,-1,0.2488
222,Moon_3_1693290351246838272.png,Moon_9_1692601982818888960.png,0,1,758,146,0,182,777,1,0.3481
222,Moon_3_1693290351246838272.png,Moon_9_1692601982818888960.png,1,1,749,704,1,676,342,-1,0.3481
222,Moon_3_1693290351246838272.png,Moon_9_1692601982818888960.png,2,1,539,882,0,708,173,-1,0.3481
223,Moon_2_1693278885954559744.png,Moon_5_1693360363088849920.png,0,0,594,521,0,256,169,-1,0.3618
223,Moon_2_1693278885954559744.png,Moon_5_1693360363088849920.png,1,1,566,365,0,347,283,-1,0.3618
223,Moon_2_1693278885954559744.png,Moon_5_1693360363088849920.png,2,0,320,749,1,603,192,-1,0.3618
224,Moon_3_1693290438125047296.png,Moon_6_1693382768859447808.png,0,1,201,905,1,315,196,-1,0.2218
224,Moon_3_1693290438125047296.png,Moon_6_1693382768859447808.png,1,0,694,836,0,566,713,0,0.2218
224,Moon_3_1693290438125047296.png,Moon_6_1693382768859447808.png,2,1,580,909,0,539,228,-1,0.2218
225,Moon_6_1693382753415157248.png,Moon_8_1693502097999193856.png,0,1,342,777,0,333,448,0,0.0795
225,Moon_6_1693382753415157248.png,Moon_8_1693502097999193856.png,1,1,754,685,0,749,233,-1,0.0795
225,Moon_6_1693382753415157248.png,Moon_8_1693502097999193856.png,2,0,530,740,1,475,315,0,0.0795
226,Moon_3_1693290462657393664.png,Moon_5_1693360206020915712.png,0,1,352,809,0,233,269,-1,0.1258
226,Moon_3_1693290462657393664.png,Moon_5_1693360206020915712.png,1,1,786,845,1,777,260,-1,0.1258
226,Moon_3_1693290462657393664.png,Moon_5_1693360206020915712.png,2,1,896,356,1,310,320,-1,0.1258
227,Moon_4_1693297714251912704.png,Moon_7_1693385252926722048.png,0,1,708,297,0,598,329,-1,0.0550
227,Moon_4_1693297714251912704.png,Moon_7_1693385252926722048.png,1,1,365,553,0,256,306,-1,0.0550
227,Moon_4_1693297714251912704.png,Moon_7_1693385252926722048.png,2,0,896,557,0,150,896,0,0.0550
228,Moon_5_1693360323416634880.png,Moon_8_1693502109150463488.png,0,0,777,685,1,667,667,0,0.1539
228,Moon_5_1693360323416634880.png,Moon_8_1693502109150463488.png,1,1,525,589,1,288,274,-1,0.1539
228,Moon_5_1693360323416634880.png,Moon_8_1693502109150463488.png,2,1,864,406,0,534,708,0,0.1539
229,Moon_4_1693297700979389184.png,Moon_9_1692601958412873216.png,0,0,576,480,0,900,260,-1,0.3599
229,Moon_4_1693297700979389184.png,Moon_9_1692601958412873216.png,1,1,704,827,0,224,466,0,0.3599
229,Moon_4_1693297700979389184.png,Moon_9_1692601958412873216.png,2,1,576,457,1,804,169,-1,0.3599
230,Moon_2_1693278870579027456.png,Moon_8_1693502015726805248.png,0,1,918,210,0,128,347,1,0.0745
230,Moon_2_1693278870579027456.png,Moon_8_1693502015726805248.png,1,1,845,905,1,864,434,0,0.0745
230,Moon_2_1693278870579027456.png,Moon_8_1693502015726805248.png,2,1,429,630,0,260,292,-1,0.0745
231,Moon_2_1693278848557060864.png,Moon_4_1693297676662857728.png,0,1,301,822,1,900,429,-1,0.1410
231,Moon_2_1693278848557060864.png,Moon_4_1693297676662857728.png,1,1,292,228,0,214,352,1,0.1410
231,Moon_2_1693278848557060864.png,Moon_4_1693297676662857728.png,2,0,649,256,0,356,868,1,0.1410
232,Moon_4_1693297694336339456.png,Moon_9_1692601858542045696.png,0,0,548,681,0,228,274,-1,0.1853
232,Moon_4_1693297694336339456.png,Moon_9_1692601858542045696.png,1,1,425,736,0,717,356,0,0.1853
232,Moon_4_1693297694336339456.png,Moon_9_1692601858542045696.png,2,0,466,146,1,141,370,1,0.1853
233,Moon_6_1693382830829267968.png,Moon_8_1693502082456335616.png,0,0,214,891,0,516,260,-1,0.0615
233,Moon_6_1693382830829267968.png,Moon_8_1693502082456335616.png,1,1,429,160,1,219,297,1,0.0615
233,Moon_6_1693382830829267968.png,Moon_8_1693502082456335616.png,2,1,690,118,0,845,205,1,0.0615
234,Moon_4_1693297619166177792.png,Moon_5_1693360369749134080.png,0,1,809,406,1,649,918,0,0.2515
234,Moon_4_1693297619166177792.png,Moon_5_1693360369749134080.png,1,0,594,452,0,146,132,-1,0.2515
234,Moon_4_1693297619166177792.png,Moon_5_1693360369749134080.png,2,0,461,265,1,617,141,-1,0.2515
235,Moon_1_1693274806676514304.png,Moon_7_1693385388412359680.png,0,0,329,827,1,809,301,-1,0.1257
235,Moon_1_1693274806676514304.png,Moon_7_1693385388412359680.png,1,0,699,534,0,548,548,0,0.1257
235,Moon_1_1693274806676514304.png,Moon_7_1693385388412359680.png,2,0,740,402,1,882,813,-1,0.1257
236,Moon_7_1693385268434921216.png,Moon_9_1692601878475134720.png,0,1,484,480,1,731,169,-1,0.1148
236,Moon_7_1693385268434921216.png,Moon_9_1692601878475134720.png,1,0,434,320,1,777,685,1,0.1148
236,Moon_7_1693385268434921216.png,Moon_9_1692601878475134720.png,2,0,484,132,1,877,251,1,0.1148
237,Moon_1_1693274753602604032.png,Moon_5_1693360221571137024.png,0,0,365,827,1,187,219,-1,0.1341
237,Moon_1_1693274753602604032.png,Moon_5_1693360221571137024.png,1,0,324,292,1,909,507,1,0.1341
237,Moon_1_1693274753602604032.png,Moon_5_1693360221571137024.png,2,1,640,470,0,164,365,-1,0.1341
238,Moon_5_1693360234842358272.png,Moon_7_1693385392821488896.png,0,0,745,521,1,717,192,-1,0.1771
238,Moon_5_1693360234842358272.png,Moon_7_1693385392821488896.png,1,0,278,434,1,841,333,0,0.1771
238,Moon_5_1693360234842358272.png,Moon_7_1693385392821488896.png,2,0,722,854,1,425,356,1,0.1771
239,Moon_7_1693385261789568000.png,Moon_9_1692601862971637760.png,0,0,187,416,1,635,329,-1,0.1435
239,Moon_7_1693385261789568000.png,Moon_9_1692601862971637760.png,1,0,109,594,0,635,297,-1,0.1435
239,Moon_7_1693385261789568000.png,Moon_9_1692601862971637760.png,2,1,918,224,1,228,100,-1,0.1435
240,Moon_3_1693290406953599744.png,Moon_6_1693382866224320512.png,0,1,813,498,1,813,338,-1,0.1516
240,Moon_3_1693290406953599744.png,Moon_6_1693382866224320512.png,1,0,708,859,0,196,178,-1,0.1516
240,Moon_3_1693290406953599744.png,Moon_6_1693382866224320512.png,2,0,489,717,0,438,269,-1,0.1516
241,Moon_4_1693297603682054656.png,Moon_4_1693297623582825984.png,0,1,525,457,0,210,489,0,0.3295
241,Moon_4_1693297603682054656.png,Moon_4_1693297623582825984.png,1,1,845,804,0,466,278,-1,0.3295
241,Moon_4_1693297603682054656.png,Moon_4_1693297623582825984.png,2,1,393,699,0,630,109,-1,0.3295
242,Moon_3_1693290433691508992.png,Moon_8_1693502086856470528.png,0,1,310,800,1,306,594,1,0.5337
242,Moon_3_1693290433691508992.png,Moon_8_1693502086856470528.png,1,0,649,749,1,329,397,0,0.5337
242,Moon_3_1693290433691508992.png,Moon_8_1693502086856470528.png,2,0,580,370,0,502,740,0,0.5337
243,Moon_1_1693274764639172096.png,Moon_2_1693278923363014656.png,0,1,192,416,0,269,297,-1,0.0816
243,Moon_1_1693274764639172096.png,Moon_2_1693278923363014656.png,1,0,416,274,1,790,379,1,0.0816
243,Moon_1_1693274764639172096.png,Moon_2_1693278923363014656.png,2,0,233,740,0,694,274,-1,0.0816
244,Moon_1_1693274749102451968.png,Moon_3_1693290389181058816.png,0,1,804,333,0,726,882,0,0.2041
244,Moon_1_1693274749102451968.png,Moon_3_1693290389181058816.png,1,0,736,388,1,672,914,1,0.2041
244,Moon_1_1693274749102451968.png,Moon_3_1693290389181058816.png,2,0,137,320,1,461,704,1,0.2041
245,Moon_3_1693290398014483200.png,Moon_6_1693382841906689280.png,0,1,265,461,0,900,320,-1,0.0894
245,Moon_3_1693290398014483200.png,Moon_6_1693382841906689280.png,1,1,736,109,1,201,297,1,0.0894
245,Moon_3_1693290398014483200.png,Moon_6_1693382841906689280.png,2,0,598,754,0,109,265,-1,0.0894
246,Moon_4_1693297599256921600.png,Moon_5_1693360365389725440.png,0,0,630,416,0,585,278,-1,0.2193
246,Moon_4_1693297599256921600.png,Moon_5_1693360365389725440.png,1,0,352,548,0,690,100,-1,0.2193
246,Moon_4_1693297599256921600.png,Moon_5_1693360365389725440.png,2,1,416,740,0,795,498,0,0.2193
247,Moon_7_1693385357340515328.png,Moon_9_1692601978283158528.png,0,1,525,452,0,384,141,-1,0.4425
247,Moon_7_1693385357340515328.png,Moon_9_1692601978283158528.png,1,0,905,653,1,877,452,1,0.4425
247,Moon_7_1693385357340515328.png,Moon_9_1692601978283158528.png,2,0,740,114,0,749,338,1,0.4425
248,Moon_9_1692601940598100480.png,Moon_9_1692602033721616128.png,0,1,352,800,1,818,576,-1,0.1870
248,Moon_9_1692601940598100480.png,Moon_9_1692602033721616128.png,1,1,457,320,1,502,790,1,0.1870
248,Moon_9_1692601940598100480.png,Moon_9_1692602033721616128.png,2,0,832,338,0,489,544,0,0.1870
249,Moon_1_1693274744735648768.png,Moon_2_1693278822019649536.png,0,1,169,338,1,553,608,1,0.1468
249,Moon_1_1693274744735648768.png,Moon_2_1693278822019649536.png,1,1,466,214,0,850,489,1,0.1468
249,Moon_1_1693274744735648768.png,Moon_2_1693278822019649536.png,2,1,736,854,1,896,288,-1,0.1468
250,Moon_6_1693382799802218752.png,Moon_9_1692601896283822080.png,0,1,178,809,1,891,205,-1,0.1976
250,Moon_6_1693382799802218752.png,Moon_9_1692601896283822080.png,1,1,585,278,1,320,594,1,0.1976
